Zusammenfassung
Ort;Ohne Baufreigabe;Noch zu bauen;Noch zu montieren;In Betrieb zu nehmen
Sundern;384;0;8;39

Datensätze (Ortsfilter)
CS-ID;Projektkenner;PLZ;Ort;Ortsteil;Straße;Hausnummer;Zusatz;Baufreigabe;HA-Status;Betriebsstatus;HA gebaut am (CL);ONT gebaut am / Montage (AC);Verfügbar ab (AT);Wohneinheiten;Home-IDs;ONT-Seriennummern;Tiefbau;Montagefirma;NVT-Nr;NVT-Nr (gebaut);Rohrfarbe;Strangfarbe;NE4;wohneinheiten_anzahl_montage;ont_typ_we_1;rasternummer_ha_kasette;apl_kabeltyp;kabellaenge_ha_nvt;splitternummer_mux_we_1;barcode_ont_we_1;home_id_ont_we_1;splitternummer_mux_we_2;barcode_ont_we_2;home_id_ont_we_2;splitternummer_mux_we_3;barcode_ont_we_3;home_id_ont_we_3;splitternummer_mux_we_4;barcode_ont_we_4;home_id_ont_we_4;splitternummer_mux_we_5;barcode_ont_we_5;home_id_ont_we_5;splitternummer_mux_we_6;barcode_ont_we_6;home_id_ont_we_6;splitternummer_mux_we_7;barcode_ont_we_7;home_id_ont_we_7;splitternummer_mux_we_8;barcode_ont_we_8;home_id_ont_we_8;splitternummer_mux_we_9;barcode_ont_we_9;home_id_ont_we_9;splitternummer_mux_we_10;barcode_ont_we_10;home_id_ont_we_10;splitternummer_mux_we_11;barcode_ont_we_11;home_id_ont_we_11;splitternummer_mux_we_12;barcode_ont_we_12;home_id_ont_we_12;ONT Datum;APL Datum;ha_gebaut;bemerkungsfeld_des_ont;Offene Stufe
HA214029;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;47;a;JA;Homes Prepared NE4;homesPreparedNE4;01.06.2025;10.02.2026;14.03.2026;7;W00ME2AN | W00ME2CT | W00ME2DX | W00ME2E0 | W00ME2F3 | W00ME2G6 | W00ME2H9;;Albatrosbau;Albatrosbau;866;866;gelb (4);blau;Ja;7;;68;1x12;297;6;;W00ME2AN;6;;W00ME2CT;6;;W00ME2DX;6;;W00ME2E0;6;;W00ME2F3;6;;W00ME2G6;6;;W00ME2H9;;;;;;;;;;;;;;;;10.02.2026;10.02.2026;01.06.2025;NE4;Montiert, nicht in Betrieb
HA213744;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;29;;JA;Homes Prepared NE4;homesPreparedNE4;19.08.2025;20.02.2026;14.03.2026;3;war vom NE4 Dienstleister schon vergeben | war vom NE4 Dienstleister schon vergeben | war vom NE4 Dienstleister schon vergeben;;Albatrosbau;Albatrosbau;868;867;braun (7);gruen;Ja;3;;46;1x12;150;3;;war vom NE4 Dienstleister schon vergeben;3;;war vom NE4 Dienstleister schon vergeben;3;;war vom NE4 Dienstleister schon vergeben;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026;20.02.2026;19.08.2025;NE4;Montiert, nicht in Betrieb
HA214082;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Steinbusch;13;;JA;Homes Prepared NE4;homesPreparedNE4;04.04.2023;06.03.2026;14.03.2026;3;;;Albatrosbau;Albatrosbau;860;NVt-860;weiß (5);gruen;Ja;3;;48;1x6;162;4;;;4;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06.03.2026;06.03.2026;04.04.2023;;Montiert, nicht in Betrieb
HA304076;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;10;;JA;Homes Prepared NE4;homesPreparedNE4;16.07.2024;25.02.2026;14.03.2026;12;W00ME41V | W00ME42Y | W00ME431 | W00ME444 | W00ME457 | W00ME46A | W00ME47E | W00ME48H | W00ME49M | W00ME4AR | W00ME4CW | W00ME4DZ;;Albatrosbau;Albatrosbau;863;863;grau_strich (18);rot;Ja;12;;545;1x24;189;6;;W00ME41V;6;;W00ME42Y;6;;W00ME431;6;;W00ME444;6;;W00ME457;6;;W00ME46A;6;;W00ME47E;6;;W00ME48H;6;;W00ME49M;6;;W00ME4AR;6;;W00ME4CW;6;;W00ME4DZ;25.02.2026;25.02.2026;16.07.2024;NE4;Montiert, nicht in Betrieb
HA213432;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Auf der Platte;17;;JA;HA betriebsbereit;homesConnected;22.11.2023;14.10.2025;28.01.2026;1;W00R6C5W;ALCLFDE6D8A0;Albatrosbau;Albatrosbau;871;871;weiß_strich (17);gruen;;1;Nokia G-010G-R ONT;11;1x12;254;1;ALCLFDE6D8A0;W00R6C5W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.10.2025;14.10.2025;22.11.2023;;Betriebsbereit
HA213446;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Auf der Platte;33;;JA;HA betriebsbereit;homesConnected;21.09.2025;09.10.2025;28.01.2026;1;W00R8VYT;ALCLFD880AED;Albatrosbau;Albatrosbau;869;869;blau_strich (15);rot;;1;Nokia G-010G-R ONT;18;1x12;109;1;ALCLFD880AED;W00R8VYT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;21.09.2025;;Betriebsbereit
HA213521;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;18;;JA;HA betriebsbereit;homesConnected;10.09.2025;09.10.2025;28.01.2026;1;W00R6A4P;ALCLFD8803D6;Albatrosbau;Albatrosbau;869;869;braun (7);gelb;;1;Nokia G-010G-R ONT;39;1x12;355;2;ALCLFD8803D6;W00R6A4P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;10.09.2025;;Betriebsbereit
HA213908;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schwalbenweg;8;;JA;HA betriebsbereit;homesConnected;25.06.2025;15.10.2025;28.01.2026;1;W00R6CAC;ALCLFDE6D529;Albatrosbau;Albatrosbau;871;871;weiß (5);gruen;;1;Nokia G-010G-R ONT;18;1x12;236;1;ALCLFDE6D529;W00R6CAC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.10.2025;15.10.2025;25.06.2025;;Betriebsbereit
HA213502;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Dompfaffweg;12;;JA;HA betriebsbereit;homesConnected;17.10.2024;09.10.2025;28.01.2026;1;W00R6ADH;ALCLFD88112B;Albatrosbau;Albatrosbau;871;871;grau (6);blau;;1;Nokia G-010G-R ONT;39;1x12;167;2;ALCLFD88112B;W00R6ADH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;17.10.2024;;Betriebsbereit
HA213809;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Nachtigallenhain;8;;JA;HA betriebsbereit;homesConnected;29.04.2024;05.09.2024;28.01.2026;2;W007L5D3 | W0063T23;ALCLFC8DE5B8 | ALCLFC8DE496;Albatrosbau;Albatrosbau;870;870;grau_strich (18);blau;;2;Nokia G-010G-Q ONT;46;1x12;105;3;ALCLFC8DE5B8;W007L5D3;3;ALCLFC8DE496;W0063T23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.09.2024;05.09.2024;29.04.2024;;Betriebsbereit
HA213433;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Auf der Platte;18;;JA;HA betriebsbereit;homesConnected;21.09.2025;14.10.2025;28.01.2026;1;W00R65XV;ALCLFD851505;Albatrosbau;Albatrosbau;869;869;orange_strich (23);gelb;;1;Nokia G-010G-R ONT;33;1x12;127;2;ALCLFD851505;W00R65XV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.10.2025;14.10.2025;21.09.2025;;Betriebsbereit
HA213828;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;38;;JA;HA betriebsbereit;homesConnected;03.10.2025;01.12.2025;08.03.2026;2;W00R65L0 | W00R65M3;ALCLFDEE9F43 | ALCLFDEE9F47;Albatrosbau;Albatrosbau;866;866;orange (11);;;2;Nokia G-010G-R ONT;51;1x12;370;3;ALCLFDEE9F43;W00R65L0;3;ALCLFDEE9F47;W00R65M3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01.12.2025;01.12.2025;03.10.2025;;Betriebsbereit
HA213952;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Steinbusch;31;;NEIN;Baufreigabe storniert;homesPrepared;07.05.2023;;30.07.2026;;;;Albatrosbau;Albatrosbau;;860;weiß_strich (17);blau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07.05.2023;;Ohne Baufreigabe
HA213651;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hoolweg;22;;JA;HA betriebsbereit;homesConnected;20.02.2024;29.09.2025;25.11.2025;1;W006C1MY;ALCLFD881193;Albatrosbau;Albatrosbau;863;863;grau (6);gelb;;1;Nokia G-010G-R ONT;19;1x6;234;1;ALCLFD881193;W006C1MY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.09.2025;29.09.2025;20.02.2024;;Betriebsbereit
HA214078;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zanderweg;12;;JA;HA betriebsbereit;homesConnected;03.10.2024;11.12.2025;15.04.2026;3;W006C85P | W006C86V | W006C87Y;;Albatrosbau;Albatrosbau;867;867;violett (8);blau;Ja;3;;37;1x12;370;2;;W006C85P;2;;W006C86V;2;;W006C87Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.12.2025;11.12.2025;03.10.2024;;Betriebsbereit
HA213958;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Kurplatz;12;;JA;HA betriebsbereit;homesConnected;10.06.2025;04.12.2025;13.04.2026;3;W00LWKRM | W00LWKTR | W00LWKVW;;Albatrosbau;Albatrosbau;868;;gelb_strich (16);;Ja;3;;44;1x12;64;3;;W00LWKRM;3;;W00LWKTR;3;;W00LWKVW;;;;;;;;;;;;;;;;;;;;;;;;;;;;04.12.2025;04.12.2025;10.06.2025;NE4;Betriebsbereit
HA213392;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Kurplatz;21;;JA;HA betriebsbereit;homesConnected;01.06.2025;05.12.2025;08.03.2026;2;W00LWKZ8 | W00LWKY5;ALCLFDF4435F | ALCLFDF44360;Albatrosbau;Albatrosbau;868;868;blau (3);gruen;;2;Nokia G-010G-R ONT;37;1x12;70;2;ALCLFDF4435F;W00LWKZ8;2;ALCLFDF44360;W00LWKY5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.12.2025;05.12.2025;01.06.2025;;Betriebsbereit
HA213907;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schwalbenweg;7;;JA;HA betriebsbereit;homesConnected;08.07.2025;12.10.2025;28.01.2026;1;W00R6AVT;ALCLFD880B21;Albatrosbau;Albatrosbau;871;871;tuerkis (9);gruen;;1;Nokia G-010G-R ONT;36;1x12;249;2;ALCLFD880B21;W00R6AVT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.10.2025;12.10.2025;08.07.2025;;Betriebsbereit
HA213674;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;2;b;JA;HA betriebsbereit;homesConnected;27.02.2024;19.09.2024;25.11.2025;1;W0063RC0;ALCLFC8DE446;Albatrosbau;Albatrosbau;864;864;grau (6);gelb;;1;Nokia G-010G-Q ONT;40;1x12;51;15/16;ALCLFC8DE446;W0063RC0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.09.2024;19.09.2024;27.02.2024;;Betriebsbereit
HA213580;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Forellenweg;7;;JA;HA betriebsbereit;homesConnected;10.08.2023;05.10.2025;09.03.2026;1;W006C0E8;ALCLFDE69809;Albatrosbau;Albatrosbau;867;867;schwarz (10);gelb;;1;Nokia G-010G-R ONT;20;1x12;132;1;ALCLFDE69809;W006C0E8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.10.2025;05.10.2025;10.08.2023;;Betriebsbereit
HA213950;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Steinbusch;23;;JA;HA betriebsbereit;homesConnected;13.06.2023;26.08.2024;08.03.2026;1;W0055E9M;ALCLB291DC6A;Albatrosbau;Albatrosbau;860;860;rosa (12);blau;;1;Alcatel G-010G-A ONT;12;1x12;207;1;ALCLB291DC6A;W0055E9M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.08.2024;26.08.2024;13.06.2023;;Betriebsbereit
HA213760;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;40;;NEIN;Baufreigabe storniert;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213807;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Nachtigallenhain;4;;JA;HA betriebsbereit;homesConnected;29.04.2024;19.09.2024;27.02.2026;3;W0063T8P | W0063T9V | W0063TAY;ALCLFC8DDC2B | ALCLFC8DEA4A | ALCLFC8DE487;Albatrosbau;Albatrosbau;870;870;gelb_strich (16);blau;Ja;3;Nokia G-010G-Q ONT;48;1x12;74;3;ALCLFC8DDC2B;W0063T8P;3;ALCLFC8DEA4A;W0063T9V;3;ALCLFC8DE487;W0063TAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.09.2024;19.09.2024;29.04.2024;;Betriebsbereit
HA213387;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Hesslieth;5;;JA;HA betriebsbereit;homesConnected;04.06.2025;27.11.2025;28.01.2026;1;W00R6403;ALCLB291E135;Albatrosbau;Albatrosbau;870;870;grau (6);rot;;1;Alcatel G-010G-A ONT;8;1x12;270;1;ALCLB291E135;W00R6403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.11.2025;27.11.2025;04.06.2025;;Betriebsbereit
HA213711;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;31;;JA;HA betriebsbereit;homesConnected;27.09.2023;10.10.2024;25.11.2025;1;W0063TNZ;ALCLFC8DDAE4;Albatrosbau;Albatrosbau;864;864;violett (8);2;;1;Nokia G-010G-Q ONT;52;1x12;282;17/18;ALCLFC8DDAE4;W0063TNZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.10.2024;10.10.2024;27.09.2023;;Betriebsbereit
HA213684;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;12;b;JA;HA betriebsbereit;homesConnected;20.09.2023;18.09.2024;25.11.2025;1;W0063RAX;ALCLFC8DD535;Albatrosbau;Albatrosbau;864;864;braun (7);3;;1;Nokia G-010G-Q ONT;26;1x12;137;15/16;ALCLFC8DD535;W0063RAX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.09.2024;18.09.2024;20.09.2023;;Betriebsbereit
HA213583;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Goldammerweg;1;;JA;HA betriebsbereit;homesConnected;08.04.2024;17.03.2025;28.01.2026;1;W009T8MG;ALCLFD40BA93;Albatrosbau;Albatrosbau;870;870;blau_strich (15);gelb;;1;Nokia G-010G-Q ONT;61;1x12;235;5;ALCLFD40BA93;W009T8MG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.03.2025;17.03.2025;08.04.2024;;Betriebsbereit
HA213899;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;24;;JA;HA betriebsbereit;homesConnected;08.10.2025;26.11.2025;09.03.2026;2;W00LWKK4 | W00LWKH1;ALCLFDEE9FCD | ALCLFDEE9F42;Albatrosbau;Albatrosbau;861;861;tuerkis_strich (21);blau;;2;Nokia G-010G-R ONT;51;1x12;199;3;ALCLFDEE9FCD;W00LWKK4;3;ALCLFDEE9F42;W00LWKH1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.11.2025;26.11.2025;08.10.2025;;Betriebsbereit
HA213697;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;19;c;JA;HA betriebsbereit;homesConnected;05.10.2023;18.09.2024;25.11.2025;1;W0063R8N;ALCLFC8DD564;Albatrosbau;Albatrosbau;864;864;violett (8);rot;;1;Nokia G-010G-Q ONT;5;1x12;131;13/14;ALCLFC8DD564;W0063R8N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.09.2024;18.09.2024;05.10.2023;;Betriebsbereit
HA213605;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hakenbrinkweg;17;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213874;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;119;;JA;HA betriebsbereit;homesConnected;05.04.2023;21.08.2024;18.12.2024;2;W0055D30;ALCLB291DBC4 | ALCLB291DC62;Albatrosbau;Albatrosbau;865;NVt-865;weiß;gruen;;2;Alcatel G-010G-A ONT;33;1x12;145;15/16;ALCLB291DBC4;W0055D30;15/16;ALCLB291DC62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.08.2024;21.08.2024;05.04.2023;;Betriebsbereit
HA213873;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;117;;JA;HA betriebsbereit;homesConnected;03.04.2023;14.02.2024;22.05.2024;2;W00551Z6 | W005520A;ALCLB274CD73 | ALCLB274CEA2;Albatrosbau;Albatrosbau;865;NVt-865;gelb;gruen;;2;Alcatel G-010G-A ONT;32;1x12;121;;ALCLB274CD73;W00551Z6;;ALCLB274CEA2;W005520A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.02.2024;14.02.2024;03.04.2023;Ok. 3x Stopper;Betriebsbereit
HA213996;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Fasanenweg;47;;JA;HA betriebsbereit;homesConnected;13.09.2023;19.08.2024;19.05.2026;3;;ALCLB2962528 | ALCLB296252A | ALCLB296251E;Albatrosbau;Albatrosbau;862;862;gruen (2);1;Ja;3;Alcatel G-010G-A ONT;35;1x12;99;2;ALCLB2962528;;2;ALCLB296252A;;2;ALCLB296251E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.08.2024;19.08.2024;13.09.2023;;Betriebsbereit
HA213956;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;52;;JA;HA betriebsbereit;homesConnected;04.04.2023;13.12.2023;24.01.2024;18;W00550A9 | W00550CD | W00550DG | W00550EL | W00550FP | W00550GV | W00550HY | W00550K1 | W00550L4 | W00550M7 | W00550NA | W00550PE;ALCLB291DF86 | ALCLB291DC53 | ALCLB291DC7E | ALCLB291DC73 | ALCLB291DCC2 | ALCLB291DC60 | ALCLB291DD5E | ALCLB291DDA4 | ALCLB291DC8F | ALCLB291DEA8 | ALCLB291DC83 | ALCLB291DBF7;Albatrosbau;Albatrosbau;866;NVt-866;blau;gelb;;18;Alcatel G-010G-A ONT;69/70;2x12;209;;ALCLB291DF86;W00550A9;;ALCLB291DC53;W00550CD;;ALCLB291DC7E;W00550DG;;ALCLB291DC73;W00550EL;;ALCLB291DCC2;W00550FP;;ALCLB291DC60;W00550GV;;ALCLB291DD5E;W00550HY;;ALCLB291DDA4;W00550K1;;ALCLB291DC8F;W00550L4;;ALCLB291DEA8;W00550M7;;ALCLB291DC83;W00550NA;;ALCLB291DBF7;W00550PE;13.12.2023;13.12.2023;04.04.2023;Ok. 1x24 d 2.9mm zu dick für 7x1,5 Pipes. Nur sehr schwer zu realisieren. Siehe Protokolle!;Betriebsbereit
HA219492;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;16;;JA;HA betriebsbereit;homesConnected;23.10.2025;20.11.2025;09.03.2026;1;W00LWK4T;ALCLFDEE94B1;Albatrosbau;Albatrosbau;861;861;rot (1);gelb;;1;Nokia G-010G-R ONT;34;1x12;253;2;ALCLFDEE94B1;W00LWK4T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.11.2025;20.11.2025;23.10.2025;;Betriebsbereit
HA219502;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hoolweg;29;a;JA;HA betriebsbereit;homesConnected;20.07.2025;27.11.2025;09.03.2026;1;W00R64XY;ALCLFDEE4B63;Albatrosbau;Albatrosbau;863;863;tuerkis (9);;;1;Nokia G-010G-R ONT;21;1x12;270;1;ALCLFDEE4B63;W00R64XY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.11.2025;27.11.2025;20.07.2025;;Betriebsbereit
HA213999;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Fasanenweg;51;;JA;HA betriebsbereit;homesConnected;14.09.2023;09.04.2024;27.11.2025;3;W00555NG | W00555PL | W00555RP;;Albatrosbau;Albatrosbau;862;862;rot (1);3;Ja;3;;40;1x12;62;17/18;;W00555NG;17/18;;W00555PL;17/18;;W00555RP;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.04.2024;09.04.2024;14.09.2023;Ok. NE4;Betriebsbereit
HA213808;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Nachtigallenhain;6;;JA;HA betriebsbereit;homesConnected;29.04.2024;05.09.2024;28.01.2026;2;W007L5F9;ALCLFC8DEEC0 | ALCLFC8DDB38;Albatrosbau;Albatrosbau;870;870;weiß_strich (17);blau;;2;Nokia G-010G-Q ONT;47;1x12;85;3;ALCLFC8DEEC0;W007L5F9;3;ALCLFC8DDB38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.09.2024;05.09.2024;29.04.2024;;Betriebsbereit
HA213485;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;64;;JA;HA betriebsbereit;homesConnected;09.06.2025;25.11.2025;28.01.2026;1;W00R64HR;ALCLFDEEB7E6;Albatrosbau;Albatrosbau;863;863;blau (3);gruen;;1;Nokia G-010G-R ONT;5;1x12;250;1;ALCLFDEEB7E6;W00R64HR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.11.2025;25.11.2025;09.06.2025;;Betriebsbereit
HA213888;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;12;;JA;HA betriebsbereit;homesConnected;14.10.2024;19.11.2025;08.03.2026;1;W00LWHZ7;ALCLFDEE47FF;Albatrosbau;Albatrosbau;861;861;tuerkis (9);rot;;1;Nokia G-010G-R ONT;3;1x12;233;1;ALCLFDEE47FF;W00LWHZ7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.11.2025;19.11.2025;14.10.2024;;Betriebsbereit
HA214031;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;22;;JA;Homes Prepared NE4;homesPreparedNE4;16.06.2023;27.02.2026;14.03.2026;3;;;Albatrosbau;Albatrosbau;868;868;grau (6);gruen;Ja;3;;47;1x12;162;3;;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.02.2026;27.02.2026;16.06.2023;;Montiert, nicht in Betrieb
HA213798;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Meisenweg;9;;JA;HA betriebsbereit;homesConnected;12.03.2024;14.10.2025;28.01.2026;1;W006301;ALCLFD880863;Albatrosbau;Albatrosbau;870;870;blau (3);gruen;;1;Nokia G-010G-R ONT;21;1x12;143;1;ALCLFD880863;W006301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.10.2025;14.10.2025;12.03.2024;;Betriebsbereit
HA213584;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Goldammerweg;2;;JA;HA betriebsbereit;homesConnected;08.04.2024;05.09.2024;28.01.2026;1;W007L5C0;ALCLFC8DE0CE;Albatrosbau;Albatrosbau;870;870;grau (6);gelb;;1;Nokia G-010G-Q ONT;70;1x12;232;5;ALCLFC8DE0CE;W007L5C0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.09.2024;05.09.2024;08.04.2024;;Betriebsbereit
HA213553;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Fasanenweg;28;;JA;HA betriebsbereit;homesConnected;04.04.2024;09.04.2024;25.11.2025;1;W005559C;ALCLB296245F;Albatrosbau;Albatrosbau;862;862;violett (8);rot;;1;Alcatel G-010G-A ONT;8;1x12;121;13/14;ALCLB296245F;W005559C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.04.2024;09.04.2024;04.04.2024;Ok. Alle Häuser auf Strang 2 sind mit Strang 1 getauscht. Lt. Plan wären sie sonnst gekreuzt.;Betriebsbereit
HA213925;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Wünnenbergstraße;12;;JA;HA betriebsbereit;homesConnected;17.11.2024;26.11.2025;28.01.2026;2;W00R67N8 | W00R67M5;ALCLFDEE44A0 | ALCLFDEE4B77;Albatrosbau;Albatrosbau;869;869;gelb_strich (16);gruen;;2;Nokia G-010G-R ONT;56;1x12;370;3;ALCLFDEE44A0;W00R67N8;3;ALCLFDEE4B77;W00R67M5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.11.2025;26.11.2025;17.11.2024;;Betriebsbereit
HA213900;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;25;;JA;HA betriebsbereit;homesConnected;08.10.2025;26.11.2025;09.03.2026;1;W00LWKFV;ALCLFDEE9F1C;Albatrosbau;Albatrosbau;861;861;grau_strich (18);blau;;1;Nokia G-010G-R ONT;23;1x12;193;1;ALCLFDEE9F1C;W00LWKFV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.11.2025;26.11.2025;08.10.2025;;Betriebsbereit
HA214033;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;51;;JA;Homes Prepared NE4;homesPreparedNE4;07.05.2023;02.12.2025;15.11.2025;3;W00R61YT | W00R61ZR | W00R6201;ALCLB2962617 | ALCLB2962632 | ALCLB2962504;Albatrosbau;Albatrosbau;866;866;rosa (12);blau;;3;Alcatel G-010G-A ONT;57;1x12;255;4;ALCLB2962617;W00R61YT;4;ALCLB2962632;W00R61ZR;4;ALCLB2962504;W00R6201;;;;;;;;;;;;;;;;;;;;;;;;;;;;02.12.2025;02.12.2025;07.05.2023;;Montiert, nicht in Betrieb
HA214047;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;84;;JA;HA betriebsbereit;homesConnected;07.05.2023;09.04.2024;15.04.2026;3;W00555TV | W00555VY | W00555W1;;Albatrosbau;Albatrosbau;862;862;gelb (4);gruen;Ja;3;;37;1x12;184;17/18;;W00555TV;17/18;;W00555VY;17/18;;W00555W1;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.04.2024;09.04.2024;07.05.2023;Ok. NE4;Betriebsbereit
HA337270;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Sorpestraße;49;;JA;HA betriebsbereit;homesConnected;08.04.2024;16.02.2025;08.03.2026;1;W009T82R;ALCLFC8DEA05;Albatrosbau;Albatrosbau;890;890;braun (7);gruen;;1;Nokia G-010G-Q ONT;22;1x12;156;2;ALCLFC8DEA05;W009T82R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.02.2025;16.02.2025;08.04.2024;;Betriebsbereit
